antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'year=<=2022', 'cwe=CWE-119'})",frozenset({'vendor=Microsoft'}),0.050455501051156273,0.23686054660126138,0.023826208829712685,0.4722222222222222,1.9936719263642342,1.0,0.011875291271695293,1.4459484380186625,0.5248968960277838,0.09042553191489364,0.3084124068972554,0.28640696909927676
frozenset({'vendor=Microsoft'}),"frozenset({'year=<=2022', 'cwe=CWE-119'})",0.23686054660126138,0.050455501051156273,0.023826208829712685,0.10059171597633138,1.9936719263642342,1.0,0.011875291271695293,1.0557435547523328,0.6531086263706585,0.09042553191489364,0.05280027948208477,0.28640696909927676
"frozenset({'ransomware=False', 'vendor=Microsoft'})","frozenset({'year=<=2022', 'cwe=CWE-119'})",0.23686054660126138,0.050455501051156273,0.023826208829712685,0.10059171597633138,1.9936719263642342,1.0,0.011875291271695293,1.0557435547523328,0.6531086263706585,0.09042553191489364,0.05280027948208477,0.28640696909927676
"frozenset({'ransomware=False', 'year=<=2022', 'cwe=CWE-119'})",frozenset({'vendor=Microsoft'}),0.050455501051156273,0.23686054660126138,0.023826208829712685,0.4722222222222222,1.9936719263642342,1.0,0.011875291271695293,1.4459484380186625,0.5248968960277838,0.09042553191489364,0.3084124068972554,0.28640696909927676
frozenset({'year=2024-2025'}),frozenset({'month=Q3'}),0.2725998598458304,0.14155571128241065,0.07638402242466713,0.2802056555269923,1.9794726259258315,1.0,0.037795955368705156,1.192624386825508,0.680251365540648,0.22614107883817425,0.16151303709144324,0.4099048079615159
frozenset({'month=Q3'}),frozenset({'year=2024-2025'}),0.14155571128241065,0.2725998598458304,0.07638402242466713,0.5396039603960395,1.9794726259258315,1.0,0.037795955368705156,1.5799443904423898,0.5764089121887287,0.22614107883817425,0.3670663309105476,0.4099048079615159
frozenset({'month=Q3'}),"frozenset({'ransomware=False', 'year=2024-2025'})",0.14155571128241065,0.2725998598458304,0.07638402242466713,0.5396039603960395,1.9794726259258315,1.0,0.037795955368705156,1.5799443904423898,0.5764089121887287,0.22614107883817425,0.3670663309105476,0.4099048079615159
frozenset({'year=2024-2025'}),"frozenset({'month=Q3', 'ransomware=False'})",0.2725998598458304,0.14155571128241065,0.07638402242466713,0.2802056555269923,1.9794726259258315,1.0,0.037795955368705156,1.192624386825508,0.680251365540648,0.22614107883817425,0.16151303709144324,0.4099048079615159
"frozenset({'ransomware=False', 'year=2024-2025'})",frozenset({'month=Q3'}),0.2725998598458304,0.14155571128241065,0.07638402242466713,0.2802056555269923,1.9794726259258315,1.0,0.037795955368705156,1.192624386825508,0.680251365540648,0.22614107883817425,0.16151303709144324,0.4099048079615159
"frozenset({'month=Q3', 'ransomware=False'})",frozenset({'year=2024-2025'}),0.14155571128241065,0.2725998598458304,0.07638402242466713,0.5396039603960395,1.9794726259258315,1.0,0.037795955368705156,1.5799443904423898,0.5764089121887287,0.22614107883817425,0.3670663309105476,0.4099048079615159
frozenset({'cwe=CWE-787'}),"frozenset({'year=<=2022', 'month=Q4'})",0.056762438682550806,0.2291520672740014,0.025227750525578137,0.4444444444444445,1.9395174991505268,1.0,0.012220520357957875,1.3875262789067975,0.5135586924219911,0.0967741935483871,0.2792929292929293,0.27726809378185524
"frozenset({'year=<=2022', 'month=Q4'})",frozenset({'cwe=CWE-787'}),0.2291520672740014,0.056762438682550806,0.025227750525578137,0.11009174311926606,1.9395174991505268,1.0,0.012220520357957875,1.0599267441608449,0.628409090909091,0.0967741935483871,0.05653857164278802,0.27726809378185524
"frozenset({'year=<=2022', 'month=Q4'})","frozenset({'ransomware=False', 'cwe=CWE-787'})",0.2291520672740014,0.056762438682550806,0.025227750525578137,0.11009174311926606,1.9395174991505268,1.0,0.012220520357957875,1.0599267441608449,0.628409090909091,0.0967741935483871,0.05653857164278802,0.27726809378185524
frozenset({'cwe=CWE-787'}),"frozenset({'ransomware=False', 'year=<=2022', 'month=Q4'})",0.056762438682550806,0.2291520672740014,0.025227750525578137,0.4444444444444445,1.9395174991505268,1.0,0.012220520357957875,1.3875262789067975,0.5135586924219911,0.0967741935483871,0.2792929292929293,0.27726809378185524
"frozenset({'ransomware=False', 'cwe=CWE-787'})","frozenset({'year=<=2022', 'month=Q4'})",0.056762438682550806,0.2291520672740014,0.025227750525578137,0.4444444444444445,1.9395174991505268,1.0,0.012220520357957875,1.3875262789067975,0.5135586924219911,0.0967741935483871,0.2792929292929293,0.27726809378185524
"frozenset({'ransomware=False', 'year=<=2022', 'month=Q4'})",frozenset({'cwe=CWE-787'}),0.2291520672740014,0.056762438682550806,0.025227750525578137,0.11009174311926606,1.9395174991505268,1.0,0.012220520357957875,1.0599267441608449,0.628409090909091,0.0967741935483871,0.05653857164278802,0.27726809378185524
"frozenset({'ransomware=False', 'month=Q4'})","frozenset({'year=<=2022', 'cwe=CWE-787'})",0.314646110721794,0.04134548002803083,0.025227750525578137,0.08017817371937638,1.9392246423313577,1.0,0.012218556038832625,1.04221762582909,0.7066859804589866,0.07627118644067796,0.04050749553914481,0.3451738326224001
frozenset({'month=Q4'}),"frozenset({'year=<=2022', 'cwe=CWE-787'})",0.314646110721794,0.04134548002803083,0.025227750525578137,0.08017817371937638,1.9392246423313577,1.0,0.012218556038832625,1.04221762582909,0.7066859804589866,0.07627118644067796,0.04050749553914481,0.3451738326224001
"frozenset({'year=<=2022', 'cwe=CWE-787'})",frozenset({'month=Q4'}),0.04134548002803083,0.314646110721794,0.025227750525578137,0.6101694915254238,1.9392246423313577,1.0,0.012218556038832625,1.7580817159745288,0.5052184860298895,0.07627118644067796,0.4311982253648054,0.3451738326224001
frozenset({'month=Q4'}),"frozenset({'ransomware=False', 'year=<=2022', 'cwe=CWE-787'})",0.314646110721794,0.04134548002803083,0.025227750525578137,0.08017817371937638,1.9392246423313577,1.0,0.012218556038832625,1.04221762582909,0.7066859804589866,0.07627118644067796,0.04050749553914481,0.3451738326224001
"frozenset({'ransomware=False', 'year=<=2022', 'cwe=CWE-787'})",frozenset({'month=Q4'}),0.04134548002803083,0.314646110721794,0.025227750525578137,0.6101694915254238,1.9392246423313577,1.0,0.012218556038832625,1.7580817159745288,0.5052184860298895,0.07627118644067796,0.4311982253648054,0.3451738326224001
"frozenset({'year=<=2022', 'cwe=CWE-787'})","frozenset({'ransomware=False', 'month=Q4'})",0.04134548002803083,0.314646110721794,0.025227750525578137,0.6101694915254238,1.9392246423313577,1.0,0.012218556038832625,1.7580817159745288,0.5052184860298895,0.07627118644067796,0.4311982253648054,0.3451738326224001
frozenset({'month=Q1'}),"frozenset({'vendor=Cisco', 'ransomware=False'})",0.31394533987386125,0.056762438682550806,0.032936229852838124,0.10491071428571429,1.8482418430335097,1.0,0.015115926748575502,1.05379158970129,0.6689631191185099,0.0975103734439834,0.05104575727021864,0.3425788139329806
frozenset({'vendor=Cisco'}),"frozenset({'ransomware=False', 'month=Q1'})",0.056762438682550806,0.31394533987386125,0.032936229852838124,0.5802469135802469,1.8482418430335097,1.0,0.015115926748575502,1.6344243373593308,0.4865638139799564,0.0975103734439834,0.3881637851675305,0.3425788139329806
"frozenset({'ransomware=False', 'month=Q1'})",frozenset({'vendor=Cisco'}),0.31394533987386125,0.056762438682550806,0.032936229852838124,0.10491071428571429,1.8482418430335097,1.0,0.015115926748575502,1.05379158970129,0.6689631191185099,0.0975103734439834,0.05104575727021864,0.3425788139329806
"frozenset({'vendor=Cisco', 'ransomware=False'})",frozenset({'month=Q1'}),0.056762438682550806,0.31394533987386125,0.032936229852838124,0.5802469135802469,1.8482418430335097,1.0,0.015115926748575502,1.6344243373593308,0.4865638139799564,0.0975103734439834,0.3881637851675305,0.3425788139329806
frozenset({'month=Q1'}),frozenset({'vendor=Cisco'}),0.31394533987386125,0.056762438682550806,0.032936229852838124,0.10491071428571429,1.8482418430335097,1.0,0.015115926748575502,1.05379158970129,0.6689631191185099,0.0975103734439834,0.05104575727021864,0.3425788139329806
frozenset({'vendor=Cisco'}),frozenset({'month=Q1'}),0.056762438682550806,0.31394533987386125,0.032936229852838124,0.5802469135802469,1.8482418430335097,1.0,0.015115926748575502,1.6344243373593308,0.4865638139799564,0.0975103734439834,0.3881637851675305,0.3425788139329806
frozenset({'vendor=Microsoft'}),"frozenset({'year=<=2022', 'cwe=Unknown'})",0.23686054660126138,0.07638402242466713,0.032936229852838124,0.13905325443786984,1.8204494869985346,1.0,0.01484386854972846,1.0727910667369847,0.5905671805091535,0.11750000000000001,0.06785204406892281,0.2851229574941643
frozenset({'vendor=Microsoft'}),"frozenset({'ransomware=False', 'year=<=2022', 'cwe=Unknown'})",0.23686054660126138,0.07638402242466713,0.032936229852838124,0.13905325443786984,1.8204494869985346,1.0,0.01484386854972846,1.0727910667369847,0.5905671805091535,0.11750000000000001,0.06785204406892281,0.2851229574941643
"frozenset({'ransomware=False', 'vendor=Microsoft'})","frozenset({'year=<=2022', 'cwe=Unknown'})",0.23686054660126138,0.07638402242466713,0.032936229852838124,0.13905325443786984,1.8204494869985346,1.0,0.01484386854972846,1.0727910667369847,0.5905671805091535,0.11750000000000001,0.06785204406892281,0.2851229574941643
"frozenset({'year=<=2022', 'cwe=Unknown'})","frozenset({'ransomware=False', 'vendor=Microsoft'})",0.07638402242466713,0.23686054660126138,0.032936229852838124,0.43119266055045874,1.8204494869985344,1.0,0.01484386854972846,1.3416483938784276,0.48795725309140225,0.11750000000000001,0.25464823379752494,0.2851229574941643
"frozenset({'ransomware=False', 'year=<=2022', 'cwe=Unknown'})",frozenset({'vendor=Microsoft'}),0.07638402242466713,0.23686054660126138,0.032936229852838124,0.43119266055045874,1.8204494869985344,1.0,0.01484386854972846,1.3416483938784276,0.48795725309140225,0.11750000000000001,0.25464823379752494,0.2851229574941643
"frozenset({'year=<=2022', 'cwe=Unknown'})",frozenset({'vendor=Microsoft'}),0.07638402242466713,0.23686054660126138,0.032936229852838124,0.43119266055045874,1.8204494869985344,1.0,0.01484386854972846,1.3416483938784276,0.48795725309140225,0.11750000000000001,0.25464823379752494,0.2851229574941643
frozenset({'vendor=Microsoft'}),frozenset({'cwe=CWE-119'}),0.23686054660126138,0.05606166783461808,0.023826208829712685,0.10059171597633138,1.7943047337278109,1.0,0.010547411543026694,1.0495103824733523,0.5800788635013235,0.08854166666666669,0.047174742908852915,0.26279585798816574
frozenset({'cwe=CWE-119'}),frozenset({'vendor=Microsoft'}),0.05606166783461808,0.23686054660126138,0.023826208829712685,0.42500000000000004,1.7943047337278109,1.0,0.010547411543026694,1.3271990493891106,0.4689724442115377,0.08854166666666669,0.24653351698806253,0.26279585798816574
"frozenset({'ransomware=False', 'vendor=Microsoft'})",frozenset({'cwe=CWE-119'}),0.23686054660126138,0.05606166783461808,0.023826208829712685,0.10059171597633138,1.7943047337278109,1.0,0.010547411543026694,1.0495103824733523,0.5800788635013235,0.08854166666666669,0.047174742908852915,0.26279585798816574
"frozenset({'ransomware=False', 'cwe=CWE-119'})",frozenset({'vendor=Microsoft'}),0.05606166783461808,0.23686054660126138,0.023826208829712685,0.42500000000000004,1.7943047337278109,1.0,0.010547411543026694,1.3271990493891106,0.4689724442115377,0.08854166666666669,0.24653351698806253,0.26279585798816574
frozenset({'vendor=Microsoft'}),"frozenset({'ransomware=False', 'cwe=CWE-119'})",0.23686054660126138,0.05606166783461808,0.023826208829712685,0.10059171597633138,1.7943047337278109,1.0,0.010547411543026694,1.0495103824733523,0.5800788635013235,0.08854166666666669,0.047174742908852915,0.26279585798816574
frozenset({'cwe=CWE-119'}),"frozenset({'ransomware=False', 'vendor=Microsoft'})",0.05606166783461808,0.23686054660126138,0.023826208829712685,0.42500000000000004,1.7943047337278109,1.0,0.010547411543026694,1.3271990493891106,0.4689724442115377,0.08854166666666669,0.24653351698806253,0.26279585798816574
"frozenset({'ransomware=False', 'year=<=2022', 'cwe=CWE-119'})",frozenset({'month=Q1'}),0.050455501051156273,0.31394533987386125,0.02803083391730904,0.5555555555555556,1.769593253968254,1.0,0.01219056449129782,1.5436229852838124,0.45800738007380065,0.08333333333333333,0.35217341958914994,0.32242063492063494
frozenset({'month=Q1'}),"frozenset({'ransomware=False', 'year=<=2022', 'cwe=CWE-119'})",0.31394533987386125,0.050455501051156273,0.02803083391730904,0.08928571428571429,1.769593253968254,1.0,0.01219056449129782,1.042637096885005,0.6339121552604698,0.08333333333333333,0.04089351607801792,0.32242063492063494
frozenset({'month=Q1'}),"frozenset({'year=<=2022', 'cwe=CWE-119'})",0.31394533987386125,0.050455501051156273,0.02803083391730904,0.08928571428571429,1.769593253968254,1.0,0.01219056449129782,1.042637096885005,0.6339121552604698,0.08333333333333333,0.04089351607801792,0.32242063492063494
"frozenset({'year=<=2022', 'cwe=CWE-119'})",frozenset({'month=Q1'}),0.050455501051156273,0.31394533987386125,0.02803083391730904,0.5555555555555556,1.769593253968254,1.0,0.01219056449129782,1.5436229852838124,0.45800738007380065,0.08333333333333333,0.35217341958914994,0.32242063492063494
"frozenset({'ransomware=False', 'month=Q1'})","frozenset({'year=<=2022', 'cwe=CWE-119'})",0.31394533987386125,0.050455501051156273,0.02803083391730904,0.08928571428571429,1.769593253968254,1.0,0.01219056449129782,1.042637096885005,0.6339121552604698,0.08333333333333333,0.04089351607801792,0.32242063492063494
"frozenset({'year=<=2022', 'cwe=CWE-119'})","frozenset({'ransomware=False', 'month=Q1'})",0.050455501051156273,0.31394533987386125,0.02803083391730904,0.5555555555555556,1.769593253968254,1.0,0.01219056449129782,1.5436229852838124,0.45800738007380065,0.08333333333333333,0.35217341958914994,0.32242063492063494
"frozenset({'ransomware=False', 'vendor=Microsoft', 'year=<=2022'})",frozenset({'cwe=Unknown'}),0.16818500350385424,0.11142256482130343,0.032936229852838124,0.19583333333333336,1.7575733752620548,1.0,0.014196625397958781,1.104966758771436,0.5181845883597126,0.1335227272727273,0.09499539957939014,0.24571540880503148
"frozenset({'ransomware=False', 'cwe=Unknown'})","frozenset({'vendor=Microsoft', 'year=<=2022'})",0.11142256482130343,0.16818500350385424,0.032936229852838124,0.2955974842767296,1.7575733752620548,1.0,0.014196625397958781,1.1808802182400642,0.48508289146922623,0.1335227272727273,0.15317406071010375,0.24571540880503148
frozenset({'cwe=Unknown'}),"frozenset({'ransomware=False', 'vendor=Microsoft', 'year=<=2022'})",0.11142256482130343,0.16818500350385424,0.032936229852838124,0.2955974842767296,1.7575733752620548,1.0,0.014196625397958781,1.1808802182400642,0.48508289146922623,0.1335227272727273,0.15317406071010375,0.24571540880503148
"frozenset({'vendor=Microsoft', 'year=<=2022'})","frozenset({'ransomware=False', 'cwe=Unknown'})",0.16818500350385424,0.11142256482130343,0.032936229852838124,0.19583333333333336,1.7575733752620548,1.0,0.014196625397958781,1.104966758771436,0.5181845883597126,0.1335227272727273,0.09499539957939014,0.24571540880503148
"frozenset({'vendor=Microsoft', 'year=<=2022'})",frozenset({'cwe=Unknown'}),0.16818500350385424,0.11142256482130343,0.032936229852838124,0.19583333333333336,1.7575733752620548,1.0,0.014196625397958781,1.104966758771436,0.5181845883597126,0.1335227272727273,0.09499539957939014,0.24571540880503148
frozenset({'cwe=Unknown'}),"frozenset({'vendor=Microsoft', 'year=<=2022'})",0.11142256482130343,0.16818500350385424,0.032936229852838124,0.2955974842767296,1.7575733752620548,1.0,0.014196625397958781,1.1808802182400642,0.48508289146922623,0.1335227272727273,0.15317406071010375,0.24571540880503148
frozenset({'year=<=2022'}),"frozenset({'vendor=Microsoft', 'cwe=CWE-119'})",0.5963559915907498,0.023826208829712685,0.023826208829712685,0.03995299647473561,1.6768507638072856,1.0,0.009617306437221099,1.016797914670642,1.0,0.03995299647473561,0.016520406295368065,0.5199764982373678
"frozenset({'vendor=Microsoft', 'cwe=CWE-119'})",frozenset({'year=<=2022'}),0.023826208829712685,0.5963559915907498,0.023826208829712685,1.0,1.6768507638072856,1.0,0.009617306437221099,inf,0.4134960516870065,0.03995299647473561,1.0,0.5199764982373678
"frozenset({'ransomware=False', 'vendor=Microsoft', 'cwe=CWE-119'})",frozenset({'year=<=2022'}),0.023826208829712685,0.5963559915907498,0.023826208829712685,1.0,1.6768507638072856,1.0,0.009617306437221099,inf,0.4134960516870065,0.03995299647473561,1.0,0.5199764982373678
"frozenset({'ransomware=False', 'year=<=2022'})","frozenset({'vendor=Microsoft', 'cwe=CWE-119'})",0.5963559915907498,0.023826208829712685,0.023826208829712685,0.03995299647473561,1.6768507638072856,1.0,0.009617306437221099,1.016797914670642,1.0,0.03995299647473561,0.016520406295368065,0.5199764982373678
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'vendor=Microsoft', 'cwe=CWE-119'})",0.5963559915907498,0.023826208829712685,0.023826208829712685,0.03995299647473561,1.6768507638072856,1.0,0.009617306437221099,1.016797914670642,1.0,0.03995299647473561,0.016520406295368065,0.5199764982373678
"frozenset({'vendor=Microsoft', 'cwe=CWE-119'})","frozenset({'ransomware=False', 'year=<=2022'})",0.023826208829712685,0.5963559915907498,0.023826208829712685,1.0,1.6768507638072856,1.0,0.009617306437221099,inf,0.4134960516870065,0.03995299647473561,1.0,0.5199764982373678
frozenset({'cwe=CWE-119'}),"frozenset({'ransomware=False', 'month=Q1'})",0.05606166783461808,0.31394533987386125,0.02943237561317449,0.525,1.672265625,1.0,0.011832076250939804,1.4443256002655553,0.42588468200940366,0.08641975308641975,0.307635342185904,0.309375
"frozenset({'ransomware=False', 'cwe=CWE-119'})",frozenset({'month=Q1'}),0.05606166783461808,0.31394533987386125,0.02943237561317449,0.525,1.672265625,1.0,0.011832076250939804,1.4443256002655553,0.42588468200940366,0.08641975308641975,0.307635342185904,0.309375
frozenset({'month=Q1'}),frozenset({'cwe=CWE-119'}),0.31394533987386125,0.05606166783461808,0.02943237561317449,0.09375,1.672265625,1.0,0.011832076250939804,1.0415871251480076,0.5859720803541029,0.08641975308641975,0.03992668893838159,0.309375
"frozenset({'ransomware=False', 'month=Q1'})",frozenset({'cwe=CWE-119'}),0.31394533987386125,0.05606166783461808,0.02943237561317449,0.09375,1.672265625,1.0,0.011832076250939804,1.0415871251480076,0.5859720803541029,0.08641975308641975,0.03992668893838159,0.309375
frozenset({'cwe=CWE-119'}),frozenset({'month=Q1'}),0.05606166783461808,0.31394533987386125,0.02943237561317449,0.525,1.672265625,1.0,0.011832076250939804,1.4443256002655553,0.42588468200940366,0.08641975308641975,0.307635342185904,0.309375
frozenset({'month=Q1'}),"frozenset({'ransomware=False', 'cwe=CWE-119'})",0.31394533987386125,0.05606166783461808,0.02943237561317449,0.09375,1.672265625,1.0,0.011832076250939804,1.0415871251480076,0.5859720803541029,0.08641975308641975,0.03992668893838159,0.309375
frozenset({'cwe=CWE-20'}),"frozenset({'year=<=2022', 'month=Q1'})",0.07778556412053259,0.20882971268395234,0.026629292221443588,0.34234234234234234,1.6393373239010824,1.0,0.010385355215193615,1.2030123546860452,0.42289233722604386,0.10242587601078168,0.16875334147256202,0.23492956043291613
"frozenset({'year=<=2022', 'month=Q1'})","frozenset({'ransomware=False', 'cwe=CWE-20'})",0.20882971268395234,0.07778556412053259,0.026629292221443588,0.12751677852348994,1.6393373239010824,1.0,0.010385355215193615,1.0569996226618512,0.492937392196168,0.10242587601078168,0.053925868505334464,0.23492956043291613
frozenset({'cwe=CWE-20'}),"frozenset({'ransomware=False', 'year=<=2022', 'month=Q1'})",0.07778556412053259,0.20882971268395234,0.026629292221443588,0.34234234234234234,1.6393373239010824,1.0,0.010385355215193615,1.2030123546860452,0.42289233722604386,0.10242587601078168,0.16875334147256202,0.23492956043291613
"frozenset({'year=<=2022', 'month=Q1'})",frozenset({'cwe=CWE-20'}),0.20882971268395234,0.07778556412053259,0.026629292221443588,0.12751677852348994,1.6393373239010824,1.0,0.010385355215193615,1.0569996226618512,0.492937392196168,0.10242587601078168,0.053925868505334464,0.23492956043291613
"frozenset({'ransomware=False', 'cwe=CWE-20'})","frozenset({'year=<=2022', 'month=Q1'})",0.07778556412053259,0.20882971268395234,0.026629292221443588,0.34234234234234234,1.6393373239010824,1.0,0.010385355215193615,1.2030123546860452,0.42289233722604386,0.10242587601078168,0.16875334147256202,0.23492956043291613
"frozenset({'ransomware=False', 'year=<=2022', 'month=Q1'})",frozenset({'cwe=CWE-20'}),0.20882971268395234,0.07778556412053259,0.026629292221443588,0.12751677852348994,1.6393373239010824,1.0,0.010385355215193615,1.0569996226618512,0.492937392196168,0.10242587601078168,0.053925868505334464,0.23492956043291613
frozenset({'year=2023'}),frozenset({'month=Q3'}),0.13104414856341975,0.14155571128241065,0.030133146461107218,0.22994652406417113,1.624424207126595,1.0,0.011583098801814441,1.1147852915985363,0.44236684171042756,0.12427745664739884,0.10296627742005893,0.221408905596442
frozenset({'year=2023'}),"frozenset({'month=Q3', 'ransomware=False'})",0.13104414856341975,0.14155571128241065,0.030133146461107218,0.22994652406417113,1.624424207126595,1.0,0.011583098801814441,1.1147852915985363,0.44236684171042756,0.12427745664739884,0.10296627742005893,0.221408905596442
frozenset({'month=Q3'}),"frozenset({'ransomware=False', 'year=2023'})",0.14155571128241065,0.13104414856341975,0.030133146461107218,0.21287128712871287,1.624424207126595,1.0,0.011583098801814441,1.1039564905043346,0.4477835785476981,0.12427745664739884,0.09416719897796232,0.221408905596442
"frozenset({'month=Q3', 'ransomware=False'})",frozenset({'year=2023'}),0.14155571128241065,0.13104414856341975,0.030133146461107218,0.21287128712871287,1.624424207126595,1.0,0.011583098801814441,1.1039564905043346,0.4477835785476981,0.12427745664739884,0.09416719897796232,0.221408905596442
"frozenset({'ransomware=False', 'year=2023'})",frozenset({'month=Q3'}),0.13104414856341975,0.14155571128241065,0.030133146461107218,0.22994652406417113,1.624424207126595,1.0,0.011583098801814441,1.1147852915985363,0.44236684171042756,0.12427745664739884,0.10296627742005893,0.221408905596442
frozenset({'month=Q3'}),frozenset({'year=2023'}),0.14155571128241065,0.13104414856341975,0.030133146461107218,0.21287128712871287,1.624424207126595,1.0,0.011583098801814441,1.1039564905043346,0.4477835785476981,0.12427745664739884,0.09416719897796232,0.221408905596442
"frozenset({'ransomware=False', 'month=Q4'})",frozenset({'cwe=CWE-787'}),0.314646110721794,0.056762438682550806,0.028731604765241767,0.09131403118040089,1.608705215980643,1.0,0.010871524198692844,1.0380236888027812,0.5520973614644121,0.08384458077709611,0.03663084880715607,0.2987434353432869
frozenset({'month=Q4'}),frozenset({'cwe=CWE-787'}),0.314646110721794,0.056762438682550806,0.028731604765241767,0.09131403118040089,1.608705215980643,1.0,0.010871524198692844,1.0380236888027812,0.5520973614644121,0.08384458077709611,0.03663084880715607,0.2987434353432869
frozenset({'month=Q4'}),"frozenset({'ransomware=False', 'cwe=CWE-787'})",0.314646110721794,0.056762438682550806,0.028731604765241767,0.09131403118040089,1.608705215980643,1.0,0.010871524198692844,1.0380236888027812,0.5520973614644121,0.08384458077709611,0.03663084880715607,0.2987434353432869
"frozenset({'ransomware=False', 'cwe=CWE-787'})",frozenset({'month=Q4'}),0.056762438682550806,0.314646110721794,0.028731604765241767,0.5061728395061729,1.6087052159806428,1.0,0.010871524198692844,1.3878416257883675,0.40115246620519696,0.08384458077709611,0.2794566891363074,0.2987434353432869
frozenset({'cwe=CWE-787'}),"frozenset({'ransomware=False', 'month=Q4'})",0.056762438682550806,0.314646110721794,0.028731604765241767,0.5061728395061729,1.6087052159806428,1.0,0.010871524198692844,1.3878416257883675,0.40115246620519696,0.08384458077709611,0.2794566891363074,0.2987434353432869
frozenset({'cwe=CWE-787'}),frozenset({'month=Q4'}),0.056762438682550806,0.314646110721794,0.028731604765241767,0.5061728395061729,1.6087052159806428,1.0,0.010871524198692844,1.3878416257883675,0.40115246620519696,0.08384458077709611,0.2794566891363074,0.2987434353432869
"frozenset({'month=Q1', 'cwe=CWE-119'})",frozenset({'year=<=2022'}),0.02943237561317449,0.5963559915907498,0.02803083391730904,0.9523809523809524,1.5970007274355102,1.0,0.010478660373642965,8.476524176594264,0.3851624548736463,0.04689331770222744,0.8820271164021165,0.49969223882267366
"frozenset({'ransomware=False', 'month=Q1', 'cwe=CWE-119'})",frozenset({'year=<=2022'}),0.02943237561317449,0.5963559915907498,0.02803083391730904,0.9523809523809524,1.5970007274355102,1.0,0.010478660373642965,8.476524176594264,0.3851624548736463,0.04689331770222744,0.8820271164021165,0.49969223882267366
"frozenset({'month=Q1', 'cwe=CWE-119'})","frozenset({'ransomware=False', 'year=<=2022'})",0.02943237561317449,0.5963559915907498,0.02803083391730904,0.9523809523809524,1.5970007274355102,1.0,0.010478660373642965,8.476524176594264,0.3851624548736463,0.04689331770222744,0.8820271164021165,0.49969223882267366
"frozenset({'ransomware=False', 'year=<=2022'})","frozenset({'month=Q1', 'cwe=CWE-119'})",0.5963559915907498,0.02943237561317449,0.02803083391730904,0.04700352526439483,1.59700072743551,1.0,0.010478660373642965,1.0184377908177416,0.9261284722222224,0.04689331770222744,0.018103993178549764,0.49969223882267366
frozenset({'year=<=2022'}),"frozenset({'ransomware=False', 'month=Q1', 'cwe=CWE-119'})",0.5963559915907498,0.02943237561317449,0.02803083391730904,0.04700352526439483,1.59700072743551,1.0,0.010478660373642965,1.0184377908177416,0.9261284722222224,0.04689331770222744,0.018103993178549764,0.49969223882267366
frozenset({'year=<=2022'}),"frozenset({'month=Q1', 'cwe=CWE-119'})",0.5963559915907498,0.02943237561317449,0.02803083391730904,0.04700352526439483,1.59700072743551,1.0,0.010478660373642965,1.0184377908177416,0.9261284722222224,0.04689331770222744,0.018103993178549764,0.49969223882267366
frozenset({'cwe=Unknown'}),"frozenset({'ransomware=False', 'vendor=Microsoft'})",0.11142256482130343,0.23686054660126138,0.04204625087596356,0.37735849056603776,1.5931673551412304,1.0,0.015654641268675152,1.2256482130343378,0.41900630914826503,0.13729977116704806,0.18410520297312755,0.27743664173272303
"frozenset({'ransomware=False', 'cwe=Unknown'})",frozenset({'vendor=Microsoft'}),0.11142256482130343,0.23686054660126138,0.04204625087596356,0.37735849056603776,1.5931673551412304,1.0,0.015654641268675152,1.2256482130343378,0.41900630914826503,0.13729977116704806,0.18410520297312755,0.27743664173272303
frozenset({'cwe=Unknown'}),frozenset({'vendor=Microsoft'}),0.11142256482130343,0.23686054660126138,0.04204625087596356,0.37735849056603776,1.5931673551412304,1.0,0.015654641268675152,1.2256482130343378,0.41900630914826503,0.13729977116704806,0.18410520297312755,0.27743664173272303
frozenset({'vendor=Microsoft'}),frozenset({'cwe=Unknown'}),0.23686054660126138,0.11142256482130343,0.04204625087596356,0.17751479289940827,1.5931673551412302,1.0,0.015654641268675152,1.0803567377352499,0.487878787878788,0.13729977116704806,0.0743798181919997,0.27743664173272303
"frozenset({'ransomware=False', 'vendor=Microsoft'})",frozenset({'cwe=Unknown'}),0.23686054660126138,0.11142256482130343,0.04204625087596356,0.17751479289940827,1.5931673551412302,1.0,0.015654641268675152,1.0803567377352499,0.487878787878788,0.13729977116704806,0.0743798181919997,0.27743664173272303
frozenset({'vendor=Microsoft'}),"frozenset({'ransomware=False', 'cwe=Unknown'})",0.23686054660126138,0.11142256482130343,0.04204625087596356,0.17751479289940827,1.5931673551412302,1.0,0.015654641268675152,1.0803567377352499,0.487878787878788,0.13729977116704806,0.0743798181919997,0.27743664173272303
frozenset({'year=<=2022'}),"frozenset({'cwe=CWE-20', 'month=Q4'})",0.5963559915907498,0.02592852137351086,0.02452697967764541,0.041128084606345476,1.5862101819798649,1.0,0.00906435060346339,1.0158515052832624,0.9155753968253968,0.041031652989449004,0.015604155923205033,0.4935370152761457
